Country_Code,Country_Name,Year,Region,Income_Group,Control_of_Corruption,Government_Effectiveness,Political_Stability,Rule_Of_Law,Regulatory_Quality,Voice_and_Accountability
MDV,Maldives,2012,South Asia,Upper middle income,-0.6978192329406738,-0.18656158447265625,-0.3651714622974396,-0.544501006603241,-0.401814728975296,-0.4686553180217743
MDV,Maldives,2013,South Asia,Upper middle income,-0.7116259336471558,-0.2368420958518982,0.12503737211227417,-0.72413170337677,-0.4571754038333893,-0.4460887610912323
MDV,Maldives,2014,South Asia,Upper middle income,-0.3164326250553131,-0.2303566038608551,0.6790961623191833,-0.4893917739391327,-0.37446844577789307,-0.35487279295921326
MDV,Maldives,2015,South Asia,Upper middle income,-0.42361992597579956,-0.2300453782081604,0.41140371561050415,-0.5606271028518677,-0.4326079487800598,-0.5004178881645203
MDV,Maldives,2016,South Asia,Upper middle income,-0.5865128040313721,-0.17816124856472015,0.40803319215774536,-0.3245367705821991,-0.4958726465702057,-0.7109695076942444
MDV,Maldives,2017,South Asia,Upper middle income,-0.739739716053009,-0.3947184681892395,0.22453197836875916,-0.5733280181884766,-0.4400385916233063,-0.7198318839073181
MDV,Maldives,2018,South Asia,Upper middle income,-0.8310852646827698,-0.47593846917152405,0.08307871967554092,-0.538557231426239,-0.5311635732650757,-0.6541601419448853
MDV,Maldives,2019,South Asia,Upper middle income,-0.22386449575424194,-0.17583654820919037,0.027658289298415184,-0.38237300515174866,-0.5517736673355103,-0.45207497477531433
MEX,Mexico,2000,Latin America & Caribbean,Upper middle income,-0.073860302567482,0.2761819362640381,-0.2002098709344864,-0.4265095591545105,0.22049419581890106,0.2584500014781952
MEX,Mexico,2002,Latin America & Caribbean,Upper middle income,-0.2505722641944885,0.21838654577732086,-0.05830826237797737,-0.34920841455459595,0.4384644329547882,0.3460434675216675
MEX,Mexico,2003,Latin America & Caribbean,Upper middle income,-0.24158713221549988,0.13181932270526886,-0.11687808483839035,-0.37790271639823914,0.3353780508041382,0.3469371199607849
MEX,Mexico,2004,Latin America & Caribbean,Upper middle income,-0.38933485746383667,0.07583381235599518,-0.21408244967460632,-0.4099104702472687,0.4102475941181183,0.3198276162147522
MEX,Mexico,2005,Latin America & Caribbean,Upper middle income,-0.34417954087257385,0.03141698241233826,-0.4458208680152893,-0.3829895257949829,0.16098135709762573,0.19806551933288574
MEX,Mexico,2006,Latin America & Caribbean,Upper middle income,-0.32512518763542175,0.05047116056084633,-0.6368884444236755,-0.4725462794303894,0.3466854393482208,0.150474414229393
MEX,Mexico,2007,Latin America & Caribbean,Upper middle income,-0.3414573669433594,0.13641013205051422,-0.7298516035079956,-0.5429322123527527,0.3682280480861664,0.12189901620149612
MEX,Mexico,2008,Latin America & Caribbean,Upper middle income,-0.30984988808631897,0.16068996489048004,-0.8040123581886292,-0.689283549785614,0.31256935000419617,0.13492757081985474
MEX,Mexico,2009,Latin America & Caribbean,Upper middle income,-0.36596012115478516,0.14151577651500702,-0.6866278052330017,-0.5628688335418701,0.17768290638923645,0.20003284513950348
MEX,Mexico,2010,Latin America & Caribbean,Upper middle income,-0.4397481381893158,0.09629138559103012,-0.7264634370803833,-0.5520313382148743,0.15633778274059296,0.17850157618522644
MEX,Mexico,2011,Latin America & Caribbean,Upper middle income,-0.4747377634048462,0.25232720375061035,-0.6677685976028442,-0.5498877167701721,0.18437746167182922,0.12169187515974045
MEX,Mexico,2012,Latin America & Caribbean,Upper middle income,-0.484527587890625,0.2961990237236023,-0.6624541878700256,-0.5351800918579102,0.41874319314956665,0.11274534463882446
MEX,Mexico,2013,Latin America & Caribbean,Upper middle income,-0.5918985605239868,0.3023509979248047,-0.7142238020896912,-0.5494164228439331,0.4181551933288574,0.10834916681051254
MEX,Mexico,2014,Latin America & Caribbean,Upper middle income,-0.8430188298225403,0.13397090137004852,-0.8539187908172607,-0.40668800473213196,0.3594382107257843,0.00027532162494026124
MEX,Mexico,2015,Latin America & Caribbean,Upper middle income,-0.8889673948287964,0.11751756072044373,-0.801780104637146,-0.45476585626602173,0.2763250172138214,-0.07534043490886688
MEX,Mexico,2016,Latin America & Caribbean,Upper middle income,-0.8506622910499573,0.027610577642917633,-0.6337181329727173,-0.5798006653785706,0.19901344180107117,-0.06745076924562454
MEX,Mexico,2017,Latin America & Caribbean,Upper middle income,-0.9524295330047607,-0.06530255079269409,-0.8064197897911072,-0.5846487283706665,0.18206879496574402,-0.08905484527349472
MEX,Mexico,2018,Latin America & Caribbean,Upper middle income,-0.949163556098938,-0.2928506135940552,-0.6738470196723938,-0.6412215232849121,0.08437546342611313,-0.00868499930948019
MEX,Mexico,2019,Latin America & Caribbean,Upper middle income,-0.9174497723579407,-0.30668485164642334,-0.8418691754341125,-0.6579184532165527,0.01259519625455141,0.008570964448153973
MHL,Marshall Islands,2000,East Asia & Pacific,Upper middle income,,,,0.8397122621536255,,1.2559096813201904
MHL,Marshall Islands,2002,East Asia & Pacific,Upper middle income,,,,0.8339458107948303,,1.2283955812454224
MHL,Marshall Islands,2003,East Asia & Pacific,Upper middle income,,,1.1697852611541748,0.8332841396331787,,1.216563105583191
MHL,Marshall Islands,2004,East Asia & Pacific,Upper middle income,,,1.1318533420562744,0.8263304233551025,,1.1951303482055664
MHL,Marshall Islands,2005,East Asia & Pacific,Upper middle income,-0.3161662817001343,-0.6820567846298218,1.0707448720932007,0.49872300028800964,-0.29700854420661926,1.186263918876648
MHL,Marshall Islands,2006,East Asia & Pacific,Upper middle income,-0.646908700466156,-1.0046120882034302,1.0407226085662842,0.6279633641242981,-0.9454030990600586,1.1644760370254517
MHL,Marshall Islands,2007,East Asia & Pacific,Upper middle income,-0.8222508430480957,-1.2381469011306763,1.0889655351638794,0.8732765913009644,-0.907076895236969,1.1589120626449585
MHL,Marshall Islands,2008,East Asia & Pacific,Upper middle income,-0.7647926807403564,-1.2804814577102661,1.012082815170288,0.7904152274131775,-1.0439460277557373,1.1881470680236816
MHL,Marshall Islands,2009,East Asia & Pacific,Upper middle income,-0.6897015571594238,-1.3485311269760132,1.3850017786026,0.3355620503425598,-1.221962571144104,1.1320505142211914
MHL,Marshall Islands,2010,East Asia & Pacific,Upper middle income,-0.7166778445243835,-1.1410125494003296,1.15306556224823,0.4041055738925934,-1.2368568181991577,1.1122876405715942
MHL,Marshall Islands,2011,East Asia & Pacific,Upper middle income,-0.3061418831348419,-1.5856932401657104,1.0618038177490234,0.17293165624141693,-1.0127400159835815,1.1296641826629639
MHL,Marshall Islands,2012,East Asia & Pacific,Upper middle income,-0.22415484488010406,-1.5180628299713135,1.0264002084732056,0.10639505088329315,-1.0586153268814087,1.1032859086990356
MHL,Marshall Islands,2013,East Asia & Pacific,Upper middle income,-0.00045676581794396043,-1.6996560096740723,1.054114818572998,0.24383921921253204,-1.1149452924728394,1.1869878768920898
MHL,Marshall Islands,2014,East Asia & Pacific,Upper middle income,-0.012629050761461258,-1.7886288166046143,0.9895857572555542,-0.1993410289287567,-1.0034898519515991,1.1548445224761963
MHL,Marshall Islands,2015,East Asia & Pacific,Upper middle income,0.6495515704154968,-0.31955721974372864,1.002985954284668,0.002225736854597926,-0.9841518402099609,1.1788095235824585
MHL,Marshall Islands,2016,East Asia & Pacific,Upper middle income,0.7056511044502258,-0.1979987472295761,0.8349636793136597,0.1189924106001854,-0.8904930353164673,1.19136381149292
MHL,Marshall Islands,2017,East Asia & Pacific,Upper middle income,0.7685368061065674,-0.17846064269542694,1.0345875024795532,0.2794029414653778,-0.9419723153114319,1.189785361289978
MHL,Marshall Islands,2018,East Asia & Pacific,Upper middle income,0.3485754132270813,-0.18323862552642822,0.998790442943573,0.1640925407409668,-0.7970056533813477,1.1232573986053467
MHL,Marshall Islands,2019,East Asia & Pacific,Upper middle income,0.36837148666381836,-0.16708867251873016,1.172306776046753,0.45946401357650757,-0.7268547415733337,1.0794636011123657
MKD,North Macedonia,2000,Europe & Central Asia,Upper middle income,-0.6389759182929993,-0.8385531902313232,-0.6140170693397522,-0.5965725779533386,-0.2587492763996124,-0.34304729104042053
MKD,North Macedonia,2002,Europe & Central Asia,Upper middle income,-0.8260584473609924,-0.5711672306060791,-1.0382194519042969,-0.576304018497467,-0.16174162924289703,-0.1655707210302353
MKD,North Macedonia,2003,Europe & Central Asia,Upper middle income,-0.651164174079895,-0.40902552008628845,-0.9881947040557861,-0.5067722201347351,-0.1732306033372879,-0.02186485193669796
MKD,North Macedonia,2004,Europe & Central Asia,Upper middle income,-0.5542224049568176,-0.18195421993732452,-0.8510082960128784,-0.19275261461734772,0.020573848858475685,-0.1611773520708084
MKD,North Macedonia,2005,Europe & Central Asia,Upper middle income,-0.4884008765220642,-0.3321760296821594,-1.1559752225875854,-0.29717135429382324,-0.232430562376976,-0.10146858543157578
MKD,North Macedonia,2006,Europe & Central Asia,Upper middle income,-0.4034545123577118,-0.13002654910087585,-0.7365753054618835,-0.5376303791999817,-0.09363432973623276,0.17371787130832672
MKD,North Macedonia,2007,Europe & Central Asia,Upper middle income,-0.3943568468093872,-0.23662066459655762,-0.4265252649784088,-0.4213032126426697,0.04244786500930786,0.27667859196662903
MKD,North Macedonia,2008,Europe & Central Asia,Upper middle income,-0.21142135560512543,-0.08983824402093887,-0.29572057723999023,-0.32037752866744995,0.11942592263221741,0.1957399696111679
MKD,North Macedonia,2009,Europe & Central Asia,Upper middle income,-0.1468069851398468,-0.13052023947238922,-0.2985558807849884,-0.2918931543827057,0.194719597697258,0.16812986135482788
MKD,North Macedonia,2010,Europe & Central Asia,Upper middle income,-0.09297682344913483,-0.18122641742229462,-0.5185170769691467,-0.3022083342075348,0.2375655323266983,0.11498143523931503
MKD,North Macedonia,2011,Europe & Central Asia,Upper middle income,-0.10699371248483658,-0.22115808725357056,-0.6179637908935547,-0.26950889825820923,0.21558402478694916,-0.03949185833334923
MKD,North Macedonia,2012,Europe & Central Asia,Upper middle income,-0.0511750727891922,-0.2101883590221405,-0.49264952540397644,-0.2515701949596405,0.264106422662735,-0.02849610522389412
MKD,North Macedonia,2013,Europe & Central Asia,Upper middle income,-0.05652274191379547,-0.1685284823179245,-0.4160763919353485,-0.23094788193702698,0.24731989204883575,-0.05758129060268402
MKD,North Macedonia,2014,Europe & Central Asia,Upper middle income,-0.03275403752923012,0.015496580861508846,0.25638294219970703,-0.05581830069422722,0.42168617248535156,-0.14155907928943634
MKD,North Macedonia,2015,Europe & Central Asia,Upper middle income,-0.26603227853775024,-0.030274633318185806,-0.29259273409843445,-0.2378467470407486,0.3598945438861847,-0.18184754252433777
MKD,North Macedonia,2016,Europe & Central Asia,Upper middle income,-0.2979315221309662,-0.03379161283373833,-0.35531261563301086,-0.3443683683872223,0.3833698630332947,-0.23480284214019775
MKD,North Macedonia,2017,Europe & Central Asia,Upper middle income,-0.32858607172966003,-0.017661510035395622,-0.25888076424598694,-0.31062355637550354,0.44345054030418396,-0.13886718451976776
MKD,North Macedonia,2018,Europe & Central Asia,Upper middle income,-0.392622709274292,0.05572919175028801,-0.21190592646598816,-0.3085031807422638,0.5153926610946655,-0.02600681222975254
MKD,North Macedonia,2019,Europe & Central Asia,Upper middle income,-0.45691198110580444,-0.12404143810272217,0.00814169179648161,-0.30662575364112854,0.44183608889579773,-0.019246483221650124
MLI,Mali,2000,Sub-Saharan Africa,Low income,-0.8785097002983093,-1.056840181350708,0.24010974168777466,-0.24197061359882355,-0.330477774143219,-0.045737434178590775
MLI,Mali,2002,Sub-Saharan Africa,Low income,-0.7245975136756897,-0.6983731389045715,0.4108312129974365,-0.26400431990623474,-0.5784850120544434,0.2808101773262024
MLI,Mali,2003,Sub-Saharan Africa,Low income,-0.7447116374969482,-0.7244017720222473,0.2577018141746521,0.030082575976848602,-0.5772742033004761,0.3361652195453644
MLI,Mali,2004,Sub-Saharan Africa,Low income,-0.677577555179596,-0.7928745150566101,0.4523966610431671,-0.19413742423057556,-0.5273282527923584,0.24886377155780792
MLI,Mali,2005,Sub-Saharan Africa,Low income,-0.5002532601356506,-0.7196990251541138,0.173916295170784,-0.14004294574260712,-0.5595572590827942,0.24793381989002228
MLI,Mali,2006,Sub-Saharan Africa,Low income,-0.47920623421669006,-0.7601361870765686,0.4141969084739685,-0.2874343991279602,-0.4587613046169281,0.2974090278148651
MLI,Mali,2007,Sub-Saharan Africa,Low income,-0.42621174454689026,-0.7604228258132935,0.2304791957139969,-0.18240155279636383,-0.39016973972320557,0.22539059817790985
MLI,Mali,2008,Sub-Saharan Africa,Low income,-0.5372647643089294,-0.7850174903869629,0.20999889075756073,-0.3194836378097534,-0.4241379499435425,0.20251095294952393
MLI,Mali,2009,Sub-Saharan Africa,Low income,-0.6808934211730957,-0.7974936366081238,-0.07557762414216995,-0.36310139298439026,-0.4086702764034271,0.06961476057767868
MLI,Mali,2010,Sub-Saharan Africa,Low income,-0.6768087148666382,-0.847448468208313,-0.18289922177791595,-0.447257936000824,-0.4837457835674286,0.15810754895210266
MLI,Mali,2011,Sub-Saharan Africa,Low income,-0.6480090618133545,-0.7964986562728882,-0.7083797454833984,-0.5002182126045227,-0.4046899676322937,0.16789978742599487
MLI,Mali,2012,Sub-Saharan Africa,Low income,-0.8312121033668518,-0.9830552935600281,-2.0343286991119385,-0.6648887395858765,-0.42704644799232483,-0.4955301284790039
MLI,Mali,2013,Sub-Saharan Africa,Low income,-0.7923066020011902,-0.899786651134491,-1.722162127494812,-0.7471750378608704,-0.5193403363227844,-0.28456196188926697
MLI,Mali,2014,Sub-Saharan Africa,Low income,-0.7512151598930359,-1.0855156183242798,-1.7139887809753418,-0.6352339386940002,-0.6338414549827576,-0.1611931473016739
MLI,Mali,2015,Sub-Saharan Africa,Low income,-0.7044933438301086,-0.9603625535964966,-1.6827712059020996,-0.7516717910766602,-0.6330861449241638,-0.19776801764965057
MLI,Mali,2016,Sub-Saharan Africa,Low income,-0.6776581406593323,-1.0276237726211548,-1.6128487586975098,-0.7991881966590881,-0.6391295790672302,-0.18240082263946533
MLI,Mali,2017,Sub-Saharan Africa,Low income,-0.6656637191772461,-0.9642682671546936,-1.903491735458374,-0.7929747104644775,-0.6166934967041016,-0.2121722400188446
MLI,Mali,2018,Sub-Saharan Africa,Low income,-0.711823046207428,-1.0261307954788208,-2.0845730304718018,-0.8156123161315918,-0.6007958054542542,-0.32788100838661194
MLI,Mali,2019,Sub-Saharan Africa,Low income,-0.7045307755470276,-1.0991829633712769,-2.214308738708496,-0.8648412823677063,-0.6230463981628418,-0.44176921248435974
MLT,Malta,2000,Middle East & North Africa,High income,0.9217607975006104,1.0505077838897705,1.586208701133728,1.3641529083251953,1.1001505851745605,1.19157075881958
MLT,Malta,2002,Middle East & North Africa,High income,0.7747472524642944,1.0501482486724854,1.5982633829116821,1.474942684173584,1.06088125705719,1.1679075956344604
MLT,Malta,2003,Middle East & North Africa,High income,0.9185185432434082,0.8791868686676025,1.547776222229004,1.5399596691131592,1.1487905979156494,1.3446379899978638
MLT,Malta,2004,Middle East & North Africa,High income,0.8314085006713867,0.7791516780853271,1.317642331123352,1.3133174180984497,1.1245918273925781,1.3727291822433472
MLT,Malta,2005,Middle East & North Africa,High income,0.8163741230964661,0.8172589540481567,1.3803571462631226,1.4158693552017212,1.0603232383728027,1.2338542938232422
MLT,Malta,2006,Middle East & North Africa,High income,1.0026854276657104,1.0186265707015991,1.2312575578689575,1.555626630783081,1.114864706993103,1.2037824392318726
MLT,Malta,2007,Middle East & North Africa,High income,1.0159831047058105,1.199974536895752,1.2696318626403809,1.6129257678985596,1.1444157361984253,1.242634654045105
MLT,Malta,2008,Middle East & North Africa,High income,0.987337589263916,1.271209955215454,1.273176670074463,1.6136599779129028,1.2019785642623901,1.2497360706329346
MLT,Malta,2009,Middle East & North Africa,High income,0.7667302489280701,1.1699432134628296,1.2493600845336914,1.4736559391021729,1.364444613456726,1.1527211666107178
MLT,Malta,2010,Middle East & North Africa,High income,0.7848244905471802,1.187473177909851,1.2534562349319458,1.4101122617721558,1.428605079650879,1.1672126054763794
MLT,Malta,2011,Middle East & North Africa,High income,0.758895993232727,1.1896511316299438,1.063936710357666,1.2785800695419312,1.3343262672424316,1.1433470249176025
MLT,Malta,2012,Middle East & North Africa,High income,0.935569167137146,1.240838885307312,1.065075159072876,1.3385082483291626,1.3213196992874146,1.1653879880905151
MLT,Malta,2013,Middle East & North Africa,High income,0.9762307405471802,1.2513914108276367,1.0427578687667847,1.3258126974105835,1.2907177209854126,1.156491994857788
MLT,Malta,2014,Middle East & North Africa,High income,0.8466302156448364,1.023431658744812,1.1254969835281372,1.1911072731018066,1.0783627033233643,1.184191346168518
MLT,Malta,2015,Middle East & North Africa,High income,0.8642418384552002,0.8188768625259399,1.0536774396896362,1.1067533493041992,1.1539055109024048,1.202846884727478
MLT,Malta,2016,Middle East & North Africa,High income,0.6837306618690491,0.9208824038505554,1.0664597749710083,0.9689090251922607,1.143844723701477,1.1965358257293701
MLT,Malta,2017,Middle East & North Africa,High income,0.7036567330360413,0.9687237739562988,1.2383089065551758,1.1129608154296875,1.2715688943862915,1.1712313890457153
MLT,Malta,2018,Middle East & North Africa,High income,0.5471240878105164,0.9309009313583374,1.2716491222381592,1.019972324371338,1.32744300365448,1.1010963916778564
MLT,Malta,2019,Middle East & North Africa,High income,0.209994375705719,0.8241691589355469,1.013645052909851,0.9216307997703552,0.9380318522453308,1.0800762176513672
MMR,Myanmar,2000,East Asia & Pacific,Lower middle income,-1.3615323305130005,-1.2065011262893677,-1.6735225915908813,-1.4288915395736694,-2.01654314994812,-2.039811372756958
MMR,Myanmar,2002,East Asia & Pacific,Lower middle income,-1.3030263185501099,-1.3375575542449951,-1.4099576473236084,-1.7162363529205322,-2.0598039627075195,-2.0128262042999268
MMR,Myanmar,2003,East Asia & Pacific,Lower middle income,-1.472589135169983,-1.2927395105361938,-1.1537435054779053,-1.7036999464035034,-2.0318984985351562,-2.0819551944732666
MMR,Myanmar,2004,East Asia & Pacific,Lower middle income,-1.6499005556106567,-1.5750937461853027,-0.9847413897514343,-1.736289381980896,-2.3485729694366455,-2.122652292251587
MMR,Myanmar,2005,East Asia & Pacific,Lower middle income,-1.5406830310821533,-1.5367414951324463,-0.8992461562156677,-1.7358708381652832,-2.1275246143341064,-2.1662049293518066
MMR,Myanmar,2006,East Asia & Pacific,Lower middle income,-1.6597726345062256,-1.4746129512786865,-0.8503724336624146,-1.5354851484298706,-2.193645477294922,-2.2332706451416016
MMR,Myanmar,2007,East Asia & Pacific,Lower middle income,-1.6255742311477661,-1.4942594766616821,-1.0661133527755737,-1.5492327213287354,-2.2737350463867188,-2.213491678237915
MMR,Myanmar,2008,East Asia & Pacific,Lower middle income,-1.615746021270752,-1.542918086051941,-1.091803789138794,-1.5420737266540527,-2.2132513523101807,-2.207979202270508
MMR,Myanmar,2009,East Asia & Pacific,Lower middle income,-1.6596673727035522,-1.6242733001708984,-1.2944188117980957,-1.5350366830825806,-2.234344482421875,-2.1725618839263916
MMR,Myanmar,2010,East Asia & Pacific,Lower middle income,-1.6728087663650513,-1.6276423931121826,-1.2859280109405518,-1.5512946844100952,-2.2445805072784424,-2.06740403175354
MMR,Myanmar,2011,East Asia & Pacific,Lower middle income,-1.5946890115737915,-1.60698401927948,-1.1110984086990356,-1.4396660327911377,-2.102012872695923,-1.8496336936950684
MMR,Myanmar,2012,East Asia & Pacific,Lower middle income,-1.0697916746139526,-1.4765000343322754,-0.9436749815940857,-1.3567754030227661,-1.8346574306488037,-1.620119333267212
MMR,Myanmar,2013,East Asia & Pacific,Lower middle income,-1.0062007904052734,-1.509368658065796,-1.140372395515442,-1.2435702085494995,-1.5000429153442383,-1.4617201089859009
MMR,Myanmar,2014,East Asia & Pacific,Lower middle income,-0.8843964338302612,-1.299188256263733,-1.087580680847168,-1.1943960189819336,-1.3978782892227173,-1.3440905809402466
MMR,Myanmar,2015,East Asia & Pacific,Lower middle income,-0.8539268374443054,-1.2901062965393066,-1.1666691303253174,-1.259031891822815,-1.2476353645324707,-1.2191623449325562
MMR,Myanmar,2016,East Asia & Pacific,Lower middle income,-0.6418229341506958,-1.011928677558899,-0.8081249594688416,-0.9023556709289551,-0.8726493120193481,-0.7966586947441101
MMR,Myanmar,2017,East Asia & Pacific,Lower middle income,-0.5904826521873474,-1.0861433744430542,-1.0840946435928345,-0.9592829346656799,-0.8398304581642151,-0.8649746775627136
MMR,Myanmar,2018,East Asia & Pacific,Lower middle income,-0.612662672996521,-1.0914424657821655,-1.2669756412506104,-1.04367196559906,-0.7504309415817261,-0.9005706310272217
MMR,Myanmar,2019,East Asia & Pacific,Lower middle income,-0.6449018716812134,-1.18584144115448,-1.330501675605774,-1.0792920589447021,-0.7535460591316223,-0.8572474122047424
MNE,Montenegro,2000,Europe & Central Asia,Upper middle income,-0.17750589549541473,,,0.3167361319065094,,-0.5019979476928711
MNE,Montenegro,2002,Europe & Central Asia,Upper middle income,-0.15670354664325714,,,0.27407020330429077,,0.012423268519341946
MNE,Montenegro,2003,Europe & Central Asia,Upper middle income,-0.41199448704719543,,,-0.17540141940116882,,0.08578544855117798
MNE,Montenegro,2004,Europe & Central Asia,Upper middle income,-0.4674646556377411,,,-0.2156621217727661,,0.11393094807863235
MNE,Montenegro,2005,Europe & Central Asia,Upper middle income,-0.35425424575805664,0.32969555258750916,,-0.1388174593448639,-0.13253112137317657,0.13403691351413727
MNE,Montenegro,2006,Europe & Central Asia,Upper middle income,-0.3837509751319885,0.1611553579568863,0.04754960536956787,-0.21269017457962036,-0.5490788221359253,0.26278871297836304
MNE,Montenegro,2007,Europe & Central Asia,Upper middle income,-0.38118618726730347,-0.280102401971817,0.1085330918431282,-0.1942736953496933,-0.12757669389247894,0.258968710899353
MNE,Montenegro,2008,Europe & Central Asia,Upper middle income,-0.2395234853029251,-0.011859506368637085,0.7677006125450134,-0.08890463411808014,-0.07049538940191269,0.23590849339962006
MNE,Montenegro,2009,Europe & Central Asia,Upper middle income,-0.21934929490089417,-0.007971283979713917,0.8173721432685852,-0.016553286463022232,0.029315197840332985,0.24187520146369934
MNE,Montenegro,2010,Europe & Central Asia,Upper middle income,-0.2538968622684479,0.13299816846847534,0.584210991859436,-0.06361363083124161,-0.007252726703882217,0.18980559706687927
MNE,Montenegro,2011,Europe & Central Asia,Upper middle income,-0.222925066947937,0.07665445655584335,0.5653415322303772,-0.05886179208755493,0.00010075636237161234,0.2078905701637268
MNE,Montenegro,2012,Europe & Central Asia,Upper middle income,-0.129764124751091,0.1205141544342041,0.5965630412101746,-0.058480583131313324,0.03441467508673668,0.21790596842765808
MNE,Montenegro,2013,Europe & Central Asia,Upper middle income,-0.287302702665329,0.15382538735866547,0.5045954585075378,-0.0343756228685379,0.09356749802827835,0.17824821174144745
MNE,Montenegro,2014,Europe & Central Asia,Upper middle income,-0.07553087174892426,0.2933211922645569,0.2194552719593048,0.01400056853890419,0.17506426572799683,0.16027480363845825
MNE,Montenegro,2015,Europe & Central Asia,Upper middle income,-0.12352096289396286,0.16653834283351898,0.13663820922374725,-0.04567858949303627,0.22632677853107452,0.14403991401195526
MNE,Montenegro,2016,Europe & Central Asia,Upper middle income,-0.08208011835813522,0.135110005736351,0.2687162160873413,-0.13513393700122833,0.234211266040802,0.07616093009710312
MNE,Montenegro,2017,Europe & Central Asia,Upper middle income,-0.0849762111902237,0.17134128510951996,-0.0625774934887886,-0.111639104783535,0.32353001832962036,0.12429769337177277
MNE,Montenegro,2018,Europe & Central Asia,Upper middle income,-0.014757773838937283,0.09041163325309753,0.037695564329624176,0.002768178004771471,0.39195871353149414,0.06197814643383026
MNE,Montenegro,2019,Europe & Central Asia,Upper middle income,-0.030203431844711304,0.1064344048500061,0.05806864798069,-0.007428884040564299,0.394997239112854,0.024137461557984352
MNG,Mongolia,2000,East Asia & Pacific,Upper middle income,-0.26655563712120056,-0.32578685879707336,0.8218681216239929,0.000508486176840961,-0.1731685847043991,0.3832027316093445
MNG,Mongolia,2002,East Asia & Pacific,Upper middle income,0.02588062547147274,-0.1151166558265686,1.1709785461425781,0.24092301726341248,-0.10322991013526917,0.37830138206481934
MNG,Mongolia,2003,East Asia & Pacific,Upper middle income,-0.22184495627880096,-0.21462802588939667,0.9632941484451294,0.29858094453811646,-0.5608901381492615,0.3255390524864197
MNG,Mongolia,2004,East Asia & Pacific,Upper middle income,-0.2694111764431,-0.37596940994262695,0.7752931714057922,0.1788303703069687,-0.4953058362007141,0.2725520133972168
MNG,Mongolia,2005,East Asia & Pacific,Upper middle income,-0.6048169732093811,-0.3731262981891632,0.8787123560905457,-0.21800407767295837,-0.49169743061065674,0.06954066455364227
MNG,Mongolia,2006,East Asia & Pacific,Upper middle income,-0.5876454710960388,-0.489525705575943,0.6469069719314575,-0.3167189061641693,-0.32141634821891785,0.25395849347114563
MNG,Mongolia,2007,East Asia & Pacific,Upper middle income,-0.613750696182251,-0.5376420617103577,0.6683777570724487,-0.3406810462474823,-0.2838214039802551,0.314249187707901
MNG,Mongolia,2008,East Asia & Pacific,Upper middle income,-0.6647631525993347,-0.5238425731658936,0.539784848690033,-0.3348490297794342,-0.3510989248752594,0.268697589635849
MNG,Mongolia,2009,East Asia & Pacific,Upper middle income,-0.7614974975585938,-0.6633880734443665,0.6099874377250671,-0.26337549090385437,-0.30616286396980286,0.12562963366508484
MNG,Mongolia,2010,East Asia & Pacific,Upper middle income,-0.7331349849700928,-0.5615758895874023,0.5970422625541687,-0.36484119296073914,-0.2580411732196808,0.08849362283945084
MNG,Mongolia,2011,East Asia & Pacific,Upper middle income,-0.696974515914917,-0.5756595730781555,0.6065388917922974,-0.2622692584991455,-0.23806150257587433,0.05206023156642914
MNG,Mongolia,2012,East Asia & Pacific,Upper middle income,-0.5350958108901978,-0.6261314153671265,0.47113481163978577,-0.3672126531600952,-0.21640706062316895,0.0654749944806099
MNG,Mongolia,2013,East Asia & Pacific,Upper middle income,-0.478146493434906,-0.5390357971191406,0.49132078886032104,-0.36220037937164307,-0.3326164186000824,0.10892205685377121
MNG,Mongolia,2014,East Asia & Pacific,Upper middle income,-0.4723132848739624,-0.42608770728111267,0.791901171207428,-0.33098939061164856,-0.2776156961917877,0.24144874513149261
MNG,Mongolia,2015,East Asia & Pacific,Upper middle income,-0.5177744030952454,-0.4481922686100006,0.7118319869041443,-0.38992542028427124,-0.3682510256767273,0.27010583877563477
MNG,Mongolia,2016,East Asia & Pacific,Upper middle income,-0.5099573731422424,-0.09601126611232758,0.7876001000404358,-0.22633567452430725,-0.09938766807317734,0.33204081654548645
MNG,Mongolia,2017,East Asia & Pacific,Upper middle income,-0.4759232699871063,-0.2783525586128235,0.7833722233772278,-0.31659698486328125,-0.1285218447446823,0.29292547702789307
MNG,Mongolia,2018,East Asia & Pacific,Upper middle income,-0.44910556077957153,-0.24641835689544678,0.8312602639198303,-0.27861273288726807,0.008206714875996113,0.24395236372947693
MNG,Mongolia,2019,East Asia & Pacific,Upper middle income,-0.4557543396949768,-0.23443938791751862,0.6367509365081787,-0.2583301067352295,-0.002527023898437619,0.3219805359840393
MOZ,Mozambique,2000,Sub-Saharan Africa,Low income,-0.5343642830848694,-0.49317455291748047,-0.1258033812046051,-0.8020739555358887,-0.14959320425987244,-0.21896879374980927
MOZ,Mozambique,2002,Sub-Saharan Africa,Low income,-0.49913325905799866,-0.4355772137641907,0.18849223852157593,-0.7321861386299133,-0.4148535430431366,-0.21898643672466278
MOZ,Mozambique,2003,Sub-Saharan Africa,Low income,-0.6421793699264526,-0.5388222932815552,0.24609850347042084,-0.7015804052352905,-0.6185066103935242,-0.03117167018353939
MOZ,Mozambique,2004,Sub-Saharan Africa,Low income,-0.6133590340614319,-0.5919628739356995,0.003256466006860137,-0.6800540089607239,-0.4934951066970825,-0.03394147381186485
